name,latitude,longitude
Pamětní kámen Sto let od narození B. Hrozného,50.2017128,14.838183
Unnamed,51.6449731,17.815315
Grobowiec rodziny von Maltzann,51.5263084,17.2576568
výhled na Růžovský vrch,50.7344445,14.3396937
Unnamed,50.7404377,14.3339164
Unnamed,50.7416417,14.3337538
farma Green Valley,50.7552717,14.3419027
Unnamed,50.7555666,14.3401649
Unnamed,50.7429732,14.324313
Straußenfarm,52.6101931,14.1141411
Arboretum w Kopnej Górze,53.2507207,23.4807048
parowóz TKh 49,54.097306,18.7889417
Lokomotywa TKt48-170,54.0977339,18.7875442
Vodné mlyny Oblazy,49.1950734,19.5417136
Unnamed,50.7575781,14.3382755
Unnamed,50.7562369,14.338262
Unnamed,50.7541077,14.3391959
Unnamed,50.7487921,14.3375286
Unnamed,50.7466925,14.3346161
Unnamed,50.7451347,14.3368228
Unnamed,50.7436691,14.3282425
výhled na Hlídku a Děčínský Sněžník,50.7322894,14.3429763
Звільнення від кріпацтва,49.6785587,23.5815334
Б'юст Тараса Шевченко,49.6773002,23.6041969
Kaple Nanebevzetí panny Marie,50.8021542,14.4163731
Pomnik topielców,52.5856628,22.4509097
Krynoczka,52.7368033,23.6291721
podzemí baziliky,49.1032193,17.3958265
Pomnik Tysiąclecia Państwa Polskiego,49.6596897,21.1594947
Šaltinis,54.0974112,23.6961772
450-lecie lokacji Rakowa,50.6770268,21.0414605
Odwrócony okręt,54.7378068,17.6506709
Błękitek,54.7375988,17.6500481
Świat oceanów,54.7378823,17.6500922
Ptaki,54.7376983,17.651163
Pontonowa zjeżdżalnia wodna,54.7448701,17.5663112
Pojazdy Flinstonów,54.744087,17.5687702
Kolejka Czerwonego Kapturka,54.742653,17.5722427
Zamek Strachu,54.743726,17.5716544
Unnamed,50.7287097,14.4001923
Unnamed,50.7282567,14.4022169
miejsce po cmentarzu żydowskim,50.6776715,21.0474667
Święty Kamień,54.3404681,19.5777684
Метеорологічна станція,50.2417025,23.6277428
"курганный могильник, V-I вв. до н.э.",54.9396929,20.1227893
Unnamed,51.7851817,19.4444349
Makieta dawnego Poznania,52.4082756,16.9308939
Kamień ofiarny Jaćwingów,53.9236777,22.1837804
malý lom,50.7964054,14.3782754
výhled na Růžovský vrch,50.796399,14.3763217
Krajská hvezdáreň v Žiline,49.2223417,18.7410714
Pozorovateľňa na Malom diele,49.2057,18.7517628
Pomnik Ofiar Grudnia 1970,54.5089428,18.540205
Pałac Bronikowskich,52.1768128,18.2643013
Kuc szetlandzki,54.4093289,18.5382667
Lew angolski,54.4100841,18.5399486
Żyrafa ugandyjska,54.4099812,18.5355986
Zebra pręgonoga,54.4099204,18.5363485
Surykatka szara,54.409589,18.534912
Mangustolisek afrykański,54.4141477,18.5336834
Pelikan różowy,54.4105282,18.5372363
Silážní důl,49.4879389,17.2585175
Unnamed,52.0529837,20.4472872
Jubiläumsbrücke,51.7338139,14.3548239
Święta góra Chełmska,54.2069854,16.2274676
Pomnik Jana Pawla II,51.9329629,15.4821931
Kaplica św. Gertruda,54.1864003,16.1845535
Diabelski Kamień,54.800003,18.1277235
Skanzen lidových tradic a řemesel Bolatice,49.9526208,18.0844312
Pohádková říše Fábula,49.2993337,15.0772617
Choroś Kajaki,53.6197546,18.2704262
Most Gotycki,54.0503036,21.1470704
"Ławeczka Solejuka, Hadziuka i Pietrka",52.0653366,21.8476037
Unnamed,51.770879,22.313664
Dawny kamieniołom,49.4571839,20.3173873
gwarek,50.1412079,18.8650109
obelisk,50.7851741,14.2276087
Padlým,50.7940978,14.2491836
MonkeyPark - lanová dráha,50.7788894,15.417235
zřícenina hradu a rozhledna,50.7914598,14.4332981
Strážný na Konci světa,49.5726403,15.8729821
Obelisk Laserowych Technologii Metali,50.8784235,20.6465277
Český kámen,50.482538,16.2734575
Plovárna Jureček,50.0014842,14.6778226
AK BCh,51.0581032,21.2402089
"Памяти защитников отечества, танк ИС-2",54.5913711,22.2094933
Wieża Bismarcka,50.8524923,15.7363628
Pomnik Jana Kochanowskiego,50.0451631,22.0008971
Středověká tvrz,49.1826205,16.3858582
Śluza miejska,53.1267325,17.995909
Odsłonięcie geologiczne piaskowców dolnojurajskich,51.0509419,21.0785294
Памятный знак с барельефом общественного деятеля Юлиуса Руппа,54.7061419,20.5127946
Kosorowicka Aleja Gwiazd,50.5711579,18.0546627
Bieszczadzkie Drezyny Rowerowe,49.4652318,22.3994652
zábavné zastavení,49.9973272,14.9837982
zábavné zastavení,49.9984619,14.9831253
zábavné zastavení,49.9990023,14.9828411
zábavné zastavení,49.9992044,14.9840808
zábavné zastavení,49.9997097,14.9825085
zábavné zastavení,50.0004444,14.9832221
Střed labyrintu,49.9977853,16.2904299
T-34,53.4794105,20.3205739
Vyhliadková plavba,49.3847282,19.5371026
Amselfall,50.9722246,14.0738156
Unnamed,50.0522384,19.938669
Dom Kultury „Podgórze”,50.0445077,19.9455636
Unnamed,50.0451959,19.9639838
Wysokość Wisły 1903,50.04727,19.9563727
Unnamed,50.0498659,19.9566748
Unnamed,50.0514568,19.9384671
Unnamed,50.0520162,19.915598
Unnamed,50.0520181,19.9155914
Unnamed,50.052022,19.915596
Unnamed,50.0530189,19.9378176
Unnamed,50.0535276,19.9386081
Unnamed,50.0555112,19.9315215
Unnamed,50.0555136,19.9315299
Unnamed,50.0555179,19.931524
Unnamed,50.0586951,19.9296711
Unnamed,50.0598146,19.9267779
Unnamed,50.0598259,19.9268022
Unnamed,50.5016697,21.536003
Unnamed,51.1010575,17.0484752
Unnamed,51.1051081,17.0483544
"Głaz ""Lipa Zofii""",50.027735,18.327002
Čertova zeď,50.673604,14.9452747
Čertova hlava,50.6728884,14.9442314
Grób Wandala (marmit),50.9240143,15.7715521
Perun,49.5969813,18.5865707
Adam Mickiewicz,50.646712,22.052403
Zabytkowa Brama,52.6055207,16.4848804
Zabytkowa studnia,51.1258231,15.9177129
Bývalá cihlena,49.8854323,14.6237628
городище Мединава,54.7676988,20.2109036
Biuro Turystyczne WONDERLAND,51.7914789,19.449029
Czarci Kamień,51.7313538,15.5362321
Nandu,51.7428968,14.3535117
Samolot LIM-2,51.9775767,17.5078263
Unnamed,52.949625,22.9566008
Termy Warmińskie,54.1147703,20.5642269
Marianów,52.4829698,19.5442798
Banský nakladač,49.0376006,19.4944352
Sattelschweine,51.7421068,14.3488295
Esel/Vierhornschaf/Watussirind,51.7416338,14.3489965
Pelikane,51.7436149,14.3496465
Kerabau/Ovambo-Ziege/Europäischer Hauswasserbüffel,51.7421069,14.347547
Ziegen,51.7420084,14.3485485
Mara,51.7422089,14.3482536
Gelbbrustara/Schwarzrückenaguti,51.7415304,14.3479818
Kühe,51.7415695,14.3482553
Zebras,51.7437894,14.3499183
Svatý Václav,50.1958604,14.6749731
Unnamed,50.0825484,14.4148092
Dąb zwycięstwa,54.3720798,18.6002894
Пам'ятник Івану Вишенському,49.7868974,23.3738712
Trabbi,50.9399156,14.8440664
"Памятный знак выпускникам КВАТУ, погибшим в Афганистане",54.7364902,20.4682185
Pomnik Więźniów Zamku Lubelskiego,51.2613723,22.5646288
Пам'ятник жертвам салінської трагедії,49.5823294,22.7585511
Героям УПА,49.5654836,22.7510844
Teufelsstein,53.9682359,14.0414697
Spowiedzisko,49.6894408,18.7625608
Źródło Flinsa,50.9076144,15.333615
Opuszczone niemiecko-radzieckie lotnisko.,54.6746305,17.7383884
"Park Linowy ""Stary bór""",49.3119816,20.0490725
Трансформеры,54.6470053,21.0669361
Площадь,54.6477677,21.07192
Дом Ловиса Коринта,54.6465744,21.0740956
Дом Твардовского,54.6506548,21.0636201
Комендатура,54.6503699,21.0724304
Unnamed,49.6878577,18.3270815
Figura św. Jana Nepomucena,49.9919258,18.3390881
Molotovo linijos bunkeris. Artilerijos bunkeris.,54.3794043,23.1723176
Molotovo linijos bunkerio vieta. Nepradėtas statyti stebėjimo postas.,54.3822486,23.174851
Molotovo linijos bunkeris. Artilerijos bunkeris.,54.3808247,23.1764496
Molotovo linijos bunkeris. Artilerijos bunkeris.,54.3791521,23.1790223
Molotovo linijos bunkeris. Artilerijos bunkeris.,54.378942,23.1806658
Molotovo linijos bunkeris. Artilerijos bunkeris.,54.3794879,23.1890948
Molotovo linijos bunkeris. Artilerijos bunkeris,54.201289,23.508601
Pomnik 100-lecia powstania Jeziorek Duszatyńskich,49.3141164,22.1678645
Pomnik św. Jana Nepomucena,51.0129625,15.5087751
Wunsch House,49.4085627,16.4080776
SM03,50.1361494,18.4019523
Polanka dinozaurów,50.315723,19.0293245
Winnica przy Talerzyku,53.3073808,18.2939201
"Goethe, Haydn",50.2302983,17.1495449
Úlomek původního Pacherova kříže,49.2350273,16.7371122
Ruiny zamku rycerskiego w Besiekierach,52.1531972,18.9651297
Unnamed,50.2320624,15.023803
Ruiny poniemieckiego pałacu,54.1531267,15.9045827
Dwa stawy zniszczonego kompleksu pałacowego,54.154575,15.9063819
Park zniszczonego kompleksu pałacowego,54.1536881,15.9051483
"Pomnik Kpt. A.K. ""Huzara"" i jego Żołnierzy",52.9143794,22.5101875
Unnamed,50.3098671,23.4583944
Lipa pod Dębami,50.7022938,22.0869442
Estavela,49.2467424,16.7551323
Kąpielisko,54.1348154,16.2616128
Kąpielisko,54.1623176,16.2686681
Lokomotywa TKt48-127,50.662666,17.9269635
"Fiat 126p ""Ceramik""",51.2459453,22.5236535
Кирха Святого Адальберта,54.9603688,20.4846055
Водонапорная башня 1905 года,54.9597825,20.4825282
Izutsu,51.1093622,17.0801799
Rycerz,50.0350646,20.2177159
Alte Zahsower Wetterstation,51.7707826,14.267558
Pomnik ku czci poległych w latach 1939-1945,50.3705152,18.9709089
"Tablica na miejscu stracenia J. Hadasia, H. Hatki i T. Tomy",50.3706592,18.9714277
Unnamed,49.6210904,19.3851965
Unnamed,50.3158058,23.4690535
Unnamed,50.3122153,23.4726268
Unnamed,50.313475,23.4703711
Ścieżka rowerowa,50.615037,19.4659599
Unnamed,50.0053071,20.8714937
Unnamed,50.07812,17.752136
Unnamed,50.3170284,17.3846402
Zabytkowy wodowskaz,50.8081865,21.8628936
Unnamed,50.8081911,21.8628973
Unnamed,51.0416085,21.8271185
Znak wysokiej wody,51.0821361,17.1469472
Unnamed,51.1065671,17.0650396
Unnamed,51.2602479,21.8707562
Unnamed,51.3317688,21.9597861
Unnamed,51.4162618,21.9519355
Unnamed,51.4162022,21.952008
Wodowskaz historyczny,51.4239108,21.947448
Unnamed,51.4239109,21.947448
Unnamed,51.423911,21.9474479
Unnamed,51.4239112,21.9474479
Unnamed,51.4239114,21.9474479
Unnamed,51.4875257,21.877305
Unnamed,52.4006171,16.9332968
Unnamed,52.400677,16.9332176
Unnamed,52.4007223,16.9334044
Unnamed,52.4007428,16.9330149
Unnamed,52.4035667,16.9364472
Powódź 1736,52.4077528,16.9344722
Unnamed,52.4110317,16.9466305
Unnamed,52.7997528,18.0933657
Powódź Marzec 1924,52.8804505,18.789712
figura św. Jana Nepomucena,52.8794804,18.8268611
Unnamed,53.0076248,18.6021273
Unnamed,53.0076251,18.6021407
Unnamed,53.0076255,18.602153
Unnamed,53.0076256,18.6021591
Unnamed,53.0085755,18.6089073
Unnamed,53.008588,18.6089737
Unnamed,53.0840997,18.2264176
Unnamed,53.0980731,18.216973
Unnamed,53.1113624,18.1202983
Unnamed,53.1231642,17.9951117
Unnamed,53.1234748,18.002004
Unnamed,53.1235509,17.9986841
Unnamed,53.1262475,18.1320036
Unnamed,53.1266495,17.9958234
Unnamed,53.1326496,17.9851697
Unnamed,53.1482091,18.1727119
Unnamed,53.1482112,18.17271
Unnamed,53.1482131,18.1727083
Unnamed,53.1482149,18.1727066
Unnamed,53.2315887,18.21373
Unnamed,53.2581093,18.2742014
Unnamed,53.2581098,18.2742006
Kamień Wysokiej Wody,53.304978,18.330108
Unnamed,53.3212327,18.316456
Unnamed,53.3212603,18.3162567
Unnamed,53.4006143,18.4485022
Unnamed,53.5154218,18.7339068
Unnamed,53.6471853,18.748353
Unnamed,54.0091515,18.8517934
Unnamed,54.0091524,18.8517969
Unnamed,54.0091499,18.851797
Unnamed,54.0091547,18.8517967
Znak wielkiej wody 1888,54.0411639,19.0293639
Unnamed,54.1313722,19.160975
Unnamed,54.1313778,19.1609722
Unnamed,54.1313833,19.1609694
Unnamed,54.1314437,19.1609405
Unnamed,54.2464868,18.8126651
Unnamed,54.2573878,18.9354499
Unnamed,54.2582101,18.936092
Unnamed,54.2582038,18.9360705
Kamienna Śluza,54.3389845,18.6519551
Unnamed,54.3472941,18.6601294
Unnamed,54.3506969,18.6586781
Unnamed,54.3506981,18.6586784
Unnamed,54.3506992,18.6586786
Unnamed,53.7495219,18.8601819
Unnamed,53.7495037,18.8601644
Pomnik Błogosławionego Księdza Jerzego Popiełuszki,52.2876275,21.1081498
Park linowy,51.9025757,15.4895638
Konny wóz strażacki,50.6547753,22.8396663
N.1,53.7161383,16.6531678
N.1,53.7185006,16.6522921
N.10,53.7268959,16.6701167
N.16,53.7250972,16.690197
N.17,53.7265822,16.6911989
N.4,53.7195438,16.6539189
N.5,53.7210655,16.6530097
N.6,53.7236707,16.6490547
N.7,53.7261001,16.6567556
N.8,53.7266686,16.6568704
N.9,53.7275167,16.6590511
Buk lesní v Lešné,49.518861,17.9313081
Unnamed,50.9854896,15.8039361
Unnamed,51.0169391,15.7488873
Unnamed,50.6131686,21.6408223
Unnamed,50.6652514,17.9200638
Unnamed,52.5305907,19.6828993
Unnamed,52.6609857,19.0730425
Unnamed,52.6609887,19.0730385
Unnamed,52.661043,19.0730496
Unnamed,53.9084755,14.2629327
Unnamed,53.9134827,18.8847787
Unnamed,53.9134892,18.884774
Unnamed,53.9137604,18.8831948
Unnamed,53.9137649,18.8831992
Brama Swietojanska,54.3514629,18.6578159
Unnamed,54.3788728,18.5805183
Symbolický cintorín,49.1704722,19.3911523
Unnamed,49.4218417,20.4592028
Unnamed,50.4372843,16.6535473
Unnamed,50.4734434,17.3376067
Unnamed,50.4734459,17.337602
Unnamed,50.4734481,17.3375972
Unnamed,50.4734489,17.3376054
Unnamed,50.4734501,17.3375931
Unnamed,50.7904637,17.7209974
Unnamed,51.0640063,17.0836748
Unnamed,51.0808353,17.1453695
Unnamed,51.0997922,17.0524387
Unnamed,51.1003855,17.0534968
Unnamed,51.1081902,17.0703057
Unnamed,51.1175615,17.0735636
Unnamed,51.117567,17.0735547
Unnamed,51.1330611,17.0373428
Unnamed,52.2967716,20.9877232
Unnamed,52.2967744,20.9877221
Unnamed,52.2967774,20.9877208
Unnamed,52.2967802,20.9877196
Unnamed,52.2967834,20.9877184
Unnamed,54.1854509,16.18885
Unnamed,50.4776457,17.9714574
Unnamed,51.0784439,17.0895802
Unnamed,51.2252553,16.4935022
Unnamed,51.2252559,16.4934998
Unnamed,51.2252566,16.4934976
Unnamed,51.2252572,16.493495
Unnamed,51.2252576,16.4934928
Unnamed,51.2252582,16.4934905
Unnamed,51.2633661,16.4682768
Drewniana dzwonnica w Mikoszewie z XIX wieku,54.3332741,18.9502412
Unnamed,49.4741855,20.1301794
Unnamed,50.3497949,16.8631638
Mauzoleum Hochbergów,51.4953175,17.3372478
Kolumna św. Trójcy,50.8430405,16.4869934
Pomnik pamięci AK,49.8213766,20.142059
Курхаус,54.9435061,20.1152975
Kościół parafialny,49.4741908,20.1301855
Unnamed,49.6862894,19.1933627
Unnamed,50.3482862,16.7753665
Unnamed,50.348288,16.7753597
Unnamed,50.5111414,17.9430988
Unnamed,50.9463882,17.3060467
Unnamed,51.1268998,15.9097709
Unnamed,51.1269039,15.9097757
Pomnik Powodzianina,51.8035174,15.7232248
Unnamed,50.497335,14.6152797
ротонда королевы Луизы,54.7196294,20.4773537
Брат и Сестра,54.7165752,20.4751814
Pomnik św. Jana Pawła II,49.6471361,22.0400877
Zalew Jagodno,51.4562565,20.8608287
Unnamed,50.9053103,15.793237
Unnamed,50.9053166,15.7932253
Unnamed,50.9053279,15.793251
Unnamed,51.6499213,15.2927491
Unnamed,52.5844935,14.7742896
Unnamed,52.5844957,14.7742816
Znak wielkiej wody.,54.4672353,17.0355471
Unnamed,51.0662389,15.3744644
Unnamed,51.0662422,15.37447
Unnamed,51.0662448,15.3744746
Pomnik Obrońców Inowrocławia,52.7974649,18.2525512
Pomnik Królowej Jadwigi,52.7948638,18.2596837
popiersie Królowej Jadwigi,52.7977442,18.2480283
Unnamed,51.0730904,15.0913893
Unnamed,52.7073658,21.0893549
Unnamed,51.0449829,16.1954681
Unnamed,51.6811432,16.2687008
Unnamed,49.9820674,19.663646
Unnamed,50.437454,16.65701
Unnamed,49.9820677,19.6636443
Unnamed,49.9990748,18.288733
Unnamed,49.9990749,18.2887409
Unnamed,49.9990748,18.2887372
Unnamed,49.9990723,18.2887337
Unnamed,49.999075,18.2887445
Unnamed,49.9990724,18.2887417
Unnamed,49.9990723,18.2887377
Unnamed,49.9997508,18.2893893
Unnamed,51.2588698,16.7183745
Unnamed,50.5108641,17.9422337
Unnamed,50.6629517,17.9160816
Unnamed,51.1246445,17.0362258
Unnamed,49.9702736,18.3237588
Unnamed,49.4676399,23.0545125
Pomnik Melchiora Wańkowicza,51.9986494,16.8516574
Unnamed,51.1009091,17.0317581
Unnamed,53.013146,18.6125822
Zabytkowy parowóz TKh 2942 z dźwigiem,51.2888789,15.2184766
Kamien Dora,54.3437526,22.5103265
Bobovka Brno,49.2097608,16.7110437
Dwór murowany ob. DPS,52.0563307,23.1505763
Uosis - gamtos paminklas,54.0983394,23.6913045
Syfon Kłodnicy,50.3573815,18.2283803
Park Geologiczny,50.4528989,18.1670608
Wał Pomorski,53.3417534,16.0952428
"Pałac mur. z pocz. XVIIw. brama, fortyfikacje",51.6763093,22.6413864
Hluzovské kameny,49.5509534,17.7797735
"Артиллерийская батарея ""Капорн""",54.6947832,20.2824125
Dům s tykadly,49.1935024,16.6114782
Palác Vcelín,49.1954486,16.6133198
Ptačí kašna,49.1966513,16.6091948
Pomnik Jana Amosa Komeńskiego,51.8491799,16.580207
Pomnik Pomordowanych Mieszkańców w czasie II Wojny Światowej,50.1548138,22.1345279
Dům u Tří kohoutů,49.1915198,16.6105863
Powódź,52.0480217,15.0988965
Unnamed,52.7040188,21.0869101
Unnamed,52.7066943,21.0938353
Unnamed,53.7098119,16.6931526
Unnamed,50.2831861,18.2024607
Unnamed,52.416295,16.9346625
Unnamed,50.6697912,17.9185414
Unnamed,50.3636136,18.185728
Unnamed,50.9082698,15.7442202
Pegaz,50.3503458,18.9107724
Unnamed,51.2062215,16.1625875
SM03-134,51.813136,19.8809602
"Pług ""Wieluński""",51.8130391,19.8819803
Pomnik - Parowóz Pt47-157,51.2293462,22.5657447
Pivovar Doubravník,49.4273013,16.3577713
Dawne przejście graniczne w Borzykowie,52.1920295,17.6674365
Kamienna Baba,52.1455901,22.9990405
Unnamed,51.9684943,23.5821944
Tęczowa Planeta,53.4328375,14.5127126
Rzeszówski inkubator kultury,50.0349803,21.9957504
Unnamed,50.1559661,20.6268668
Kopalniany wóz wyładowczy,50.2880864,19.5490781
Wagoniki do przewozu urobku,50.2878292,19.5482537
Lokomotywa kopalniana,50.2881275,19.5477793
Samojezdny wóz wiertniczy,50.288492,19.5478096
Ładowarka kopalniana,50.2883104,19.5467588
Baumruine,51.4489179,14.6529203
Brama Chyżańska,52.5770377,14.6384608
TS 11 Iskra,54.031631,19.0267373
Pivovarské sklepy,49.8674401,17.8728211
06-WD-06,50.2901583,23.3849432
06-WD-08,50.2900386,23.3934305
06-WD-10,50.2946969,23.3831298
06-WD-09,50.2937302,23.382494
Zlodějova ruka,50.0882744,14.4246229
06-WD-12,50.2972837,23.3895443
06-WD-07,50.2897248,23.3905437
06-WD-13,50.2944358,23.3932448
06-WD-11,50.29416,23.3872445
Minigeopark,50.5448301,15.1201954
Unnamed,50.2079416,23.4300643
Unnamed,50.2112691,23.4381433
Pomnik 72 Pułku Piechoty w Radomiu,51.4059428,21.151668
Murale,52.0122479,18.5121958
Fontanny,52.0158757,18.5010632
vydry,49.8482249,18.3268496
želvy,49.8501145,18.3263103
Morčata,49.8455964,18.3247263
wiklinowa muszla koncertowa,52.3159073,16.1297941
Pomník obětem 1. sv. v.,49.4404128,18.0193282
Kolorowe Jeziorka,50.8266319,15.9732923
Obelisk,52.3170374,16.1324528
Żywa altana,52.3121675,16.140173
Pece k pálení vápna,49.6754105,18.7185685
Krypta rodu Czartoryskich,50.1765601,22.6074008
Willa Ferdynanda Köeniga,51.7301404,19.4513007
Travertínová veža v Bešeňovej,49.1071439,19.4345546
Vila Herminy Ripkové,49.1954347,16.5647994
Unnamed,49.6102932,17.7397838
Unnamed,49.610354,17.7396352
Fort Magazyn Prochu,49.7731884,22.7777494
nad tunelom Branisko,49.0105247,20.8586049
Jezus frasobliwy,51.8341836,23.5022997
Studnia czarownic,52.7322105,15.2394653
скамья Канта,54.7066391,20.4980812
Zimowisko i woliera dla ptaków wodnych,50.716223,23.2402662
Stajnia dla antylop i sika wietnamskiego,50.7163175,23.2406085
Zimowisko i woliera dla ptaków oraz wyspa lemurów,50.7167114,23.2399132
Woliery sów,50.7149889,23.240563
Pawilon z wolierami dla ptaków grzebiących,50.7174549,23.2408114
Stajnia i wybieg dla wielbłąda,50.7178117,23.2387851
Pawilon i wybieg dla żyraf oraz innych zwierząt Afryki,50.715665,23.2368287
Wybieg dla niedźwiedzi,50.7147628,23.240104
Ekspozycja żółwi stepowych,50.7150331,23.2398707
Ekspozycja żółwi błotnych,50.7153232,23.2399368
Pawilon z wybiegami dla małych drapieżników,50.7168476,23.2405611
Stajnia i wybieg dla zwierząt Australii,50.7179585,23.2399187
Stajnia i wybieg dla antylop,50.7161663,23.2389826
Małpiarnia i motylarnia,50.7156531,23.2393956
"Pawilon wielkich i średnich drapieżników, gadów, płazów, ryb, bezkręgowców",50.7183184,23.2395714
Samolot,53.1241726,17.9878124
Unnamed,52.7042926,21.0877987
